,,,,,Roughness_Overflow,Roughness_Absolute,Roughness_Square,Roughness_Overflow_Overflow,Roughness_Overflow_Absolute,Roughness_Overflow_Square,Roughness_Absolute_Overflow,Roughness_Absolute_Absolute,Roughness_Absolute_Square,Roughness_Square_Overflow,Roughness_Square_Absolute,Roughness_Square_Square,Opacity,Blue,Green,Red,Corner Count,Corner Proportion,Horizontal Thickness,Vertical Thickness,Average Thickness,
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 26 i=5, j= 2","Tan Alpaca 26 i=5, j= 2 Mask 0.JPG",90.90140063,0.80675017,2.470722527,91.73412723,30.75843771,128.5745048,34.54667736,0.01246375,0.027642377,70.7296847,0.648423521,3.202566792,34.96976246,156.9344768,176.1471496,191.8408193,0,0,51.28797468,57.26136841,54.27467155,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 26 i=6, j= 2","Tan Alpaca 26 i=6, j= 2 Mask 2.JPG",95.11905237,1.048978505,3.647634258,93.21361549,30.69009117,133.4370134,41.1141279,0.027616956,0.061755507,81.66879617,1.02688494,5.809010448,47.16347407,162.1405377,183.3571334,201.8338435,48,0.003194038,62.09504132,96.81817602,79.45660867,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 26 i=7, j= 2","Tan Alpaca 26 i=7, j= 2 Mask 0.JPG",97.12465394,1.241814625,5.019305304,96.15525451,31.97907054,131.2870326,45.34218006,0.052083718,0.11911705,86.39190137,1.577202761,11.47067292,59.18247398,169.4352946,193.0487598,212.3700723,22,0.000812048,69.46410256,8.938469771,39.20128617,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 26 i=7, j= 4","Tan Alpaca 26 i=7, j= 4 Mask 0.JPG",101.2231596,1.611579789,9.499866797,102.5000888,37.8576947,127.2760856,57.73061895,0.197717787,0.602344374,94.82994405,3.913462392,27.60847172,81.37211721,176.0147405,199.1533543,218.1546419,5,0.000221995,41.97999668,58.4987013,50.23934899,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 26 i=8, j= 1","Tan Alpaca 26 i=8, j= 1 Mask 3.JPG",96.29141263,1.472175379,7.47386172,97.85432611,33.90718641,130.5640161,52.39356596,0.129199637,0.302438708,88.68796212,2.652224672,24.97807757,48.59056562,160.0511058,179.7137298,196.5669628,42,0.002723912,32.22150872,53.90909091,43.06529981,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 27 i=5, j= 2","Tan Alpaca 27 i=5, j= 2 Mask 0.JPG",90.90140063,0.80675017,2.470722527,91.73412723,30.75843771,128.5745048,34.54667736,0.01246375,0.027642377,70.7296847,0.648423521,3.202566792,34.96976246,156.9344768,176.1471496,191.8408193,0,0,51.28797468,57.26136841,54.27467155,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 27 i=7, j= 4","Tan Alpaca 27 i=7, j= 4 Mask 0.JPG",101.2231596,1.611579789,9.499866797,102.5000888,37.8576947,127.2760856,57.73061895,0.197717787,0.602344374,94.82994405,3.913462392,27.60847172,81.37211721,176.0147405,199.1533543,218.1546419,5,0.000221995,41.97999668,58.4987013,50.23934899,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 27 i=8, j= 1","Tan Alpaca 27 i=8, j= 1 Mask 3.JPG",96.29141263,1.472175379,7.47386172,97.85432611,33.90718641,130.5640161,52.39356596,0.129199637,0.302438708,88.68796212,2.652224672,24.97807757,48.59056562,160.0511058,179.7137298,196.5669628,42,0.002723912,32.22150872,53.90909091,43.06529981,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 28 i=7, j= 4","Tan Alpaca 28 i=7, j= 4 Mask 4.JPG",105.2161328,1.749474928,8.59621948,106.8869454,39.18147808,131.3731951,63.99527435,0.162214492,0.40003938,105.0557561,3.3670911,29.70963507,42.42901813,180.5626292,202.9075575,221.8703114,71,0.002329931,83.02997275,71.75255291,77.39126283,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 28 i=8, j= 4","Tan Alpaca 28 i=8, j= 4 Mask 4.JPG",106.9412965,2.015794669,10.70608753,107.5586048,37.9455742,131.604541,66.80908193,0.192760777,0.486410003,108.7565647,4.055412965,39.25949325,29.45326968,181.8514083,203.7638194,222.7912609,115,0.007567781,74.49679265,69.04534254,71.7710676,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 29 i=7, j= 4","Tan Alpaca 29 i=7, j= 4 Mask 4.JPG",105.2161328,1.749474928,8.59621948,106.8869454,39.18147808,131.3731951,63.99527435,0.162214492,0.40003938,105.0557561,3.3670911,29.70963507,42.42901813,180.5626292,202.9075575,221.8703114,71,0.002329931,83.02997275,71.75255291,77.39126283,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 29 i=8, j= 4","Tan Alpaca 29 i=8, j= 4 Mask 4.JPG",106.9412965,2.015794669,10.70608753,107.5586048,37.9455742,131.604541,66.80908193,0.192760777,0.486410003,108.7565647,4.055412965,39.25949325,29.45326968,181.8514083,203.7638194,222.7912609,115,0.007567781,74.49679265,69.04534254,71.7710676,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 6 i=9, j= 1","Tan Alpaca 6 i=9, j= 1 Mask 0.JPG",98.56355323,1.329585322,5.330189222,97.5141485,32.90777592,134.5313165,49.08454593,0.051762811,0.11652384,91.4844424,1.656668776,11.49951113,58.87485945,162.9288282,189.1801869,209.7150252,36,0.001035226,8.679453539,75.43167028,42.05556191,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 6 i=9, j= 2","Tan Alpaca 6 i=9, j= 2 Mask 0.JPG",99.70828352,1.542583899,6.871184069,96.54232149,31.14523136,132.5413593,51.81814736,0.077441176,0.181794326,94.31921159,2.172259964,17.23590985,54.14197237,167.3765234,194.9296169,218.2470698,157,0.004577526,22.36726824,73.91594828,48.14160826,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 6 i=9, j= 3","Tan Alpaca 6 i=9, j= 3 Mask 1.JPG",101.5005772,1.667870357,7.87861477,97.88459375,31.51407429,132.6853041,55.49945242,0.10750333,0.24333284,97.56702679,2.627822998,22.44028415,47.53336566,169.5606168,196.9043095,221.777097,187,0.005534837,29.90058126,73.76637555,51.8334784,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 7 i=7, j= 5","Tan Alpaca 7 i=7, j= 5 Mask 1.JPG",98.47681987,1.180034044,4.790527686,103.0374487,38.62571343,131.857715,51.31440873,0.05927706,0.154200461,91.24491839,1.665364974,12.07079203,16.80435713,172.6400681,198.3601322,219.5569684,39,0.003904686,52.83016573,65.2745098,59.05233777,0
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 7 i=9, j= 1","Tan Alpaca 7 i=9, j= 1 Mask 0.JPG",98.56355323,1.329585322,5.330189222,97.5141485,32.90777592,134.5313165,49.08454593,0.051762811,0.11652384,91.4844424,1.656668776,11.49951113,58.87485945,162.9288282,189.1801869,209.7150252,36,0.001035226,8.679453539,75.43167028,42.05556191,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 7 i=9, j= 2","Tan Alpaca 7 i=9, j= 2 Mask 0.JPG",99.70828352,1.542583899,6.871184069,96.54232149,31.14523136,132.5413593,51.81814736,0.077441176,0.181794326,94.31921159,2.172259964,17.23590985,54.14197237,167.3765234,194.9296169,218.2470698,157,0.004577526,22.36726824,73.91594828,48.14160826,1
Animal,Alpaca,Tan Alpaca,"Tan Alpaca 7 i=9, j= 3","Tan Alpaca 7 i=9, j= 3 Mask 1.JPG",101.5005772,1.667870357,7.87861477,97.88459375,31.51407429,132.6853041,55.49945242,0.10750333,0.24333284,97.56702679,2.627822998,22.44028415,47.53336566,169.5606168,196.9043095,221.777097,187,0.005534837,29.90058126,73.76637555,51.8334784,1
Animal,Alpaca,White Alpaca,"White Alpaca 0 i=7, j= 5","White Alpaca 0 i=7, j= 5 Mask 2.JPG",98.57132056,1.308887769,5.174983199,99.44044019,35.39364919,131.5138609,51.00915659,0.051999328,0.12046371,92.20598118,1.680023522,11.25663642,35.39482146,166.2079798,191.0904662,211.048803,0,0,59.81909548,15.85283019,37.83596283,1
Animal,Alpaca,White Alpaca,"White Alpaca 0 i=8, j= 5","White Alpaca 0 i=8, j= 5 Mask 2.JPG",98.93050088,1.357630876,5.54676259,101.3856839,36.66168952,131.9595041,52.44310212,0.067417764,0.149857473,94.35107009,1.876657165,13.83792589,42.74459033,168.0774138,193.7084879,213.9314542,0,0,62.25633803,18.53179313,40.39406558,1
Animal,Alpaca,White Alpaca,"White Alpaca 0 i=9, j= 5","White Alpaca 0 i=9, j= 5 Mask 7.JPG",99.06340467,1.269425451,4.868128941,99.16668147,32.66432821,133.8901519,48.9657224,0.038007282,0.092886955,92.59630583,1.513986324,9.781990942,32.10266956,167.0856864,192.6382525,213.640206,0,0,49.82743363,35.9846962,42.90606491,1
Animal,Alpaca,White Alpaca,"White Alpaca 1 i=7, j= 5","White Alpaca 1 i=7, j= 5 Mask 2.JPG",98.57132056,1.308887769,5.174983199,99.44044019,35.39364919,131.5138609,51.00915659,0.051999328,0.12046371,92.20598118,1.680023522,11.25663642,35.39482146,166.2079798,191.0904662,211.048803,0,0,59.81909548,15.85283019,37.83596283,0
Animal,Alpaca,White Alpaca,"White Alpaca 1 i=8, j= 5","White Alpaca 1 i=8, j= 5 Mask 2.JPG",98.93050088,1.357630876,5.54676259,101.3856839,36.66168952,131.9595041,52.44310212,0.067417764,0.149857473,94.35107009,1.876657165,13.83792589,42.74459033,168.0774138,193.7084879,213.9314542,0,0,62.25633803,18.53179313,40.39406558,1
Animal,Alpaca,White Alpaca,"White Alpaca 1 i=9, j= 5","White Alpaca 1 i=9, j= 5 Mask 7.JPG",99.06340467,1.269425451,4.868128941,99.16668147,32.66432821,133.8901519,48.9657224,0.038007282,0.092886955,92.59630583,1.513986324,9.781990942,32.10266956,167.0856864,192.6382525,213.640206,0,0,49.82743363,35.9846962,42.90606491,1
Animal,Alpaca,White Alpaca,"White Alpaca 14 i=6, j= 1","White Alpaca 14 i=6, j= 1 Mask 4.JPG",100.5345996,1.315744545,5.475697594,102.639412,37.52480926,134.4653204,51.22205623,0.053806755,0.140532465,93.21175906,1.766045991,12.55684789,41.40168065,155.1706992,182.1562675,201.9536106,20,0.000533518,62.7584075,69.72530114,66.24185432,1
Animal,Alpaca,White Alpaca,"White Alpaca 14 i=7, j= 2","White Alpaca 14 i=7, j= 2 Mask 1.JPG",100.7463211,1.306556526,5.370266861,100.5951574,35.56001286,136.4817352,48.37968986,0.037123142,0.105681003,92.85108698,1.607746148,10.62060693,46.05274477,170.8946926,198.5765445,221.9400999,27,0.000667755,77.87914219,109.004393,93.44176758,1
Animal,Alpaca,White Alpaca,"White Alpaca 15 i=6, j= 1","White Alpaca 15 i=6, j= 1 Mask 4.JPG",100.5345996,1.315744545,5.475697594,102.639412,37.52480926,134.4653204,51.22205623,0.053806755,0.140532465,93.21175906,1.766045991,12.55684789,41.40168065,155.1706992,182.1562675,201.9536106,20,0.000533518,62.7584075,69.72530114,66.24185432,1
Animal,Alpaca,White Alpaca,"White Alpaca 15 i=7, j= 2","White Alpaca 15 i=7, j= 2 Mask 1.JPG",100.7463211,1.306556526,5.370266861,100.5951574,35.56001286,136.4817352,48.37968986,0.037123142,0.105681003,92.85108698,1.607746148,10.62060693,46.05274477,170.8946926,198.5765445,221.9400999,27,0.000667755,77.87914219,109.004393,93.44176758,1
Animal,Alpaca,White Alpaca,"White Alpaca 15 i=9, j= 2","White Alpaca 15 i=9, j= 2 Mask 0.JPG",99.06121244,1.189540169,4.617850186,98.56885662,35.24502686,131.6397497,48.11764359,0.042854613,0.105424709,89.30198926,1.44401157,9.227259312,40.53169172,167.9228544,195.5043088,219.7296659,63,0.003718569,24.09541173,35.22037422,29.65789298,1
Animal,Alpaca,White Alpaca,"White Alpaca 18 i=5, j= 4","White Alpaca 18 i=5, j= 4 Mask 1.JPG",101.3972569,1.530872818,6.444289277,99.45830424,32.52778055,134.6335661,53.69745636,0.068428928,0.154064838,97.39336658,2.080399002,15.05471322,25.9501827,161.1990923,190.6138347,212.9324223,38,0.001895167,58.28488372,31.67537821,44.98013097,1
Animal,Alpaca,White Alpaca,"White Alpaca 18 i=7, j= 4","White Alpaca 18 i=7, j= 4 Mask 4.JPG",99.70543713,1.24652456,4.629646792,95.78174235,31.11986407,133.9065493,46.59514983,0.034136546,0.080475749,90.28802389,1.387550201,8.492740192,23.45866414,176.5744221,204.8897184,227.161664,6,0.000308912,55.49142857,68.28373605,61.88758231,1
Animal,Alpaca,White Alpaca,"White Alpaca 18 i=8, j= 4","White Alpaca 18 i=8, j= 4 Mask 1.JPG",99.23843365,1.17084804,4.368453687,99.14089478,33.68005342,134.235238,46.22579414,0.0409234,0.098111228,88.61671277,1.3849089,8.589239721,39.40010505,172.9415749,200.5966519,224.1396957,3,0.000143082,59.90285714,40.75948485,50.331171,1
Animal,Alpaca,White Alpaca,"White Alpaca 18 i=9, j= 1","White Alpaca 18 i=9, j= 1 Mask 2.JPG",98.34831033,1.664191655,8.290750436,99.1140092,33.82709821,133.5722672,54.57823259,0.122481358,0.284404252,94.98898937,2.800158655,25.88164366,48.31021088,161.7359436,186.996478,207.1696599,105,0.003331641,22.0765413,68.81004367,45.44329248,1
Animal,Alpaca,White Alpaca,"White Alpaca 19 i=5, j= 4","White Alpaca 19 i=5, j= 4 Mask 1.JPG",101.3972569,1.530872818,6.444289277,99.45830424,32.52778055,134.6335661,53.69745636,0.068428928,0.154064838,97.39336658,2.080399002,15.05471322,25.9501827,161.1990923,190.6138347,212.9324223,38,0.001895167,58.28488372,31.67537821,44.98013097,0
Animal,Alpaca,White Alpaca,"White Alpaca 19 i=7, j= 4","White Alpaca 19 i=7, j= 4 Mask 4.JPG",99.70543713,1.24652456,4.629646792,95.78174235,31.11986407,133.9065493,46.59514983,0.034136546,0.080475749,90.28802389,1.387550201,8.492740192,23.45866414,176.5744221,204.8897184,227.161664,6,0.000308912,55.49142857,68.28373605,61.88758231,0
Animal,Alpaca,White Alpaca,"White Alpaca 19 i=8, j= 4","White Alpaca 19 i=8, j= 4 Mask 1.JPG",99.23843365,1.17084804,4.368453687,99.14089478,33.68005342,134.235238,46.22579414,0.0409234,0.098111228,88.61671277,1.3849089,8.589239721,39.40010505,172.9415749,200.5966519,224.1396957,3,0.000143082,59.90285714,40.75948485,50.331171,1
Animal,Alpaca,White Alpaca,"White Alpaca 19 i=9, j= 1","White Alpaca 19 i=9, j= 1 Mask 2.JPG",98.34831033,1.664191655,8.290750436,99.1140092,33.82709821,133.5722672,54.57823259,0.122481358,0.284404252,94.98898937,2.800158655,25.88164366,48.31021088,161.7359436,186.996478,207.1696599,105,0.003331641,22.0765413,68.81004367,45.44329248,0
Animal,Alpaca,White Alpaca,"White Alpaca 2 i=9, j= 2","White Alpaca 2 i=9, j= 2 Mask 0.JPG",98.51469042,1.511412136,7.563307973,100.3626214,35.77741696,132.8491062,54.21290283,0.117647059,0.273272716,93.25749985,2.659275066,22.91238325,62.88705572,163.2161744,188.9298284,210.4310809,12,0.000371115,30.56789817,69.68534483,50.1266215,1
Animal,Alpaca,White Alpaca,"White Alpaca 2 i=9, j= 5","White Alpaca 2 i=9, j= 5 Mask 0.JPG",97.33924127,1.323098137,5.63318087,98.3081321,34.7353871,132.7077083,49.84704379,0.066926751,0.151207372,89.78348019,1.851348624,14.36352324,47.5157428,166.7432319,190.8169497,209.8294266,12,0.000403565,50.3692445,63.53418803,56.95171627,1
Animal,Alpaca,White Alpaca,"White Alpaca 20 i=7, j= 1","White Alpaca 20 i=7, j= 1 Mask 2.JPG",97.77514692,1.530817931,8.252931323,107.0592511,43.26794992,130.9447236,58.4838032,0.169548307,0.443346677,94.19967067,3.384209182,30.50884365,55.45768718,164.5304622,188.9118215,209.1066602,30,0.000851692,66.47590768,70.38647845,68.43119307,1
Animal,Alpaca,White Alpaca,"White Alpaca 20 i=9, j= 5","White Alpaca 20 i=9, j= 5 Mask 2.JPG",96.11002656,1.212337616,5.348130338,106.3071126,44.71072274,132.2912151,54.65779086,0.096928156,0.245603962,90.44997488,2.152982129,18.21908419,37.306187,170.5617756,196.2094592,217.5885097,64,0.002296623,54.03602847,62.39139184,58.21371016,1
Animal,Alpaca,White Alpaca,"White Alpaca 21 i=7, j= 1","White Alpaca 21 i=7, j= 1 Mask 2.JPG",97.77514692,1.530817931,8.252931323,107.0592511,43.26794992,130.9447236,58.4838032,0.169548307,0.443346677,94.19967067,3.384209182,30.50884365,55.45768718,164.5304622,188.9118215,209.1066602,30,0.000851692,66.47590768,70.38647845,68.43119307,1
Animal,Alpaca,White Alpaca,"White Alpaca 21 i=9, j= 5","White Alpaca 21 i=9, j= 5 Mask 2.JPG",96.11002656,1.212337616,5.348130338,106.3071126,44.71072274,132.2912151,54.65779086,0.096928156,0.245603962,90.44997488,2.152982129,18.21908419,37.306187,170.5617756,196.2094592,217.5885097,64,0.002296623,54.03602847,62.39139184,58.21371016,0
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=6, j= 1","White Alpaca 22 i=6, j= 1 Mask 2.JPG",102.4805469,1.553391373,7.442772121,103.7528405,37.70247405,135.3156756,56.49869657,0.087403473,0.241453937,99.11229157,2.587969111,22.41493286,44.53265642,156.5268542,182.967047,203.7664765,0,0,57.32307031,54.91709234,56.12008132,1
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=6, j= 2","White Alpaca 22 i=6, j= 2 Mask 0.JPG",98.73518273,1.276841507,5.305718614,101.6339708,38.44470744,134.7051695,50.81196743,0.045824654,0.131319826,93.22050748,1.716625639,11.30581329,49.39668177,164.2633721,190.7753479,213.0722333,7,0.000662691,54.28561797,48.37857311,51.33209554,1
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=6, j= 3","White Alpaca 22 i=6, j= 3 Mask 1.JPG",101.2359616,1.598251066,8.357953314,101.397485,35.79807762,123.7187974,57.79504228,0.165570572,0.392787454,95.29782467,3.090915661,29.18558936,48.17374661,167.5010117,194.2636942,217.9344558,0,0,39.23129187,80.79006042,60.01067614,1
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=6, j= 4","White Alpaca 22 i=6, j= 4 Mask 1.JPG",102.4114793,1.441355885,6.583529738,100.6002703,35.6574241,126.3178289,53.04235408,0.085436018,0.20833911,94.7728407,2.172778317,18.0370165,52.10983198,164.5881884,191.0945482,213.904516,47,0.001628947,40.78099635,50.83237774,45.80668705,0
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=7, j= 1","White Alpaca 22 i=7, j= 1 Mask 2.JPG",99.3390211,1.301938333,5.042733124,97.68372998,32.86487801,132.8694058,47.16719054,0.044604101,0.102754079,90.07072295,1.535024697,10.04812154,54.91356428,160.2978859,186.8599439,205.9244902,49,0.001833489,32.27439711,57.59482759,44.93461235,1
Animal,Alpaca,White Alpaca,"White Alpaca 22 i=7, j= 3","White Alpaca 22 i=7, j= 3 Mask 1.JPG",102.7238216,1.711569363,8.981855919,99.94074719,33.89836636,123.86094,58.14254151,0.165840921,0.395956079,97.87874933,3.248594001,30.02718265,55.94711552,167.9119636,195.1619468,218.6254937,25,0.001673696,65.85239376,87.11869532,76.48554454,0
Animal,Alpaca,White Alpaca,"White Alpaca 23 i=6, j= 1","White Alpaca 23 i=6, j= 1 Mask 2.JPG",102.4805469,1.553391373,7.442772121,103.7528405,37.70247405,135.3156756,56.49869657,0.087403473,0.241453937,99.11229157,2.587969111,22.41493286,44.53265642,156.5268542,182.967047,203.7664765,0,0,57.32307031,54.91709234,56.12008132,1
Animal,Alpaca,White Alpaca,"White Alpaca 23 i=6, j= 3","White Alpaca 23 i=6, j= 3 Mask 1.JPG",101.2359616,1.598251066,8.357953314,101.397485,35.79807762,123.7187974,57.79504228,0.165570572,0.392787454,95.29782467,3.090915661,29.18558936,48.17374661,167.5010117,194.2636942,217.9344558,0,0,39.23129187,80.79006042,60.01067614,1
Animal,Alpaca,White Alpaca,"White Alpaca 23 i=6, j= 4","White Alpaca 23 i=6, j= 4 Mask 1.JPG",102.4114793,1.441355885,6.583529738,100.6002703,35.6574241,126.3178289,53.04235408,0.085436018,0.20833911,94.7728407,2.172778317,18.0370165,52.10983198,164.5881884,191.0945482,213.904516,47,0.001628947,40.78099635,50.83237774,45.80668705,1
Animal,Alpaca,White Alpaca,"White Alpaca 23 i=7, j= 1","White Alpaca 23 i=7, j= 1 Mask 2.JPG",99.3390211,1.301938333,5.042733124,97.68372998,32.86487801,132.8694058,47.16719054,0.044604101,0.102754079,90.07072295,1.535024697,10.04812154,54.91356428,160.2978859,186.8599439,205.9244902,49,0.001833489,32.27439711,57.59482759,44.93461235,1
Animal,Alpaca,White Alpaca,"White Alpaca 23 i=7, j= 3","White Alpaca 23 i=7, j= 3 Mask 1.JPG",102.7238216,1.711569363,8.981855919,99.94074719,33.89836636,123.86094,58.14254151,0.165840921,0.395956079,97.87874933,3.248594001,30.02718265,55.94711552,167.9119636,195.1619468,218.6254937,25,0.001673696,65.85239376,87.11869532,76.48554454,1
Animal,Alpaca,White Alpaca,"White Alpaca 24 i=5, j= 3","White Alpaca 24 i=5, j= 3 Mask 0.JPG",97.88117709,1.105415288,4.065575483,99.5892739,36.66129201,134.9923733,43.39042312,0.022462128,0.062510883,86.70604214,1.180149748,6.217725927,30.63903357,160.1377629,189.894658,212.6062822,75,0.002611784,72.09908797,69.80044379,70.94976588,1
Animal,Alpaca,White Alpaca,"White Alpaca 24 i=8, j= 1","White Alpaca 24 i=8, j= 1 Mask 1.JPG",96.28743676,0.943885932,3.08101715,101.4543334,39.00154412,134.953742,41.66679808,0.018726592,0.047473553,83.54661936,0.892437085,4.01754386,34.09132766,166.2190939,193.3876934,214.3941654,119,0.003909458,63.64360896,62.55929707,63.10145301,1
Animal,Alpaca,White Alpaca,"White Alpaca 25 i=5, j= 3","White Alpaca 25 i=5, j= 3 Mask 0.JPG",97.88117709,1.105415288,4.065575483,99.5892739,36.66129201,134.9923733,43.39042312,0.022462128,0.062510883,86.70604214,1.180149748,6.217725927,30.63903357,160.1377629,189.894658,212.6062822,75,0.002611784,72.09908797,69.80044379,70.94976588,1
Animal,Alpaca,White Alpaca,"White Alpaca 25 i=8, j= 1","White Alpaca 25 i=8, j= 1 Mask 1.JPG",96.28743676,0.943885932,3.08101715,101.4543334,39.00154412,134.953742,41.66679808,0.018726592,0.047473553,83.54661936,0.892437085,4.01754386,34.09132766,166.2190939,193.3876934,214.3941654,119,0.003909458,63.64360896,62.55929707,63.10145301,0
Animal,Alpaca,White Alpaca,"White Alpaca 26 i=6, j= 3","White Alpaca 26 i=6, j= 3 Mask 1.JPG",92.62713472,0.92283365,3.166745731,99.39761227,37.56325111,133.423308,43.80423782,0.024272612,0.052182163,80.57558507,0.976913346,5.323529412,40.77573394,167.9436319,196.7869397,220.8619654,0,0,49.6,37.32800263,43.46400132,1
Animal,Alpaca,White Alpaca,"White Alpaca 26 i=7, j= 3","White Alpaca 26 i=7, j= 3 Mask 1.JPG",95.92662244,1.145612725,4.227382574,98.59049167,35.10466189,134.7338635,48.20290874,0.037479678,0.090381827,88.39259194,1.374225581,8.411397689,40.18439029,172.5484622,200.1014499,224.1032074,0,0,66.35276968,18.44266378,42.39771673,1
Animal,Alpaca,White Alpaca,"White Alpaca 27 i=6, j= 3","White Alpaca 27 i=6, j= 3 Mask 1.JPG",92.62713472,0.92283365,3.166745731,99.39761227,37.56325111,133.423308,43.80423782,0.024272612,0.052182163,80.57558507,0.976913346,5.323529412,40.77573394,167.9436319,196.7869397,220.8619654,0,0,49.6,37.32800263,43.46400132,0
Animal,Alpaca,White Alpaca,"White Alpaca 27 i=7, j= 3","White Alpaca 27 i=7, j= 3 Mask 1.JPG",95.92662244,1.145612725,4.227382574,98.59049167,35.10466189,134.7338635,48.20290874,0.037479678,0.090381827,88.39259194,1.374225581,8.411397689,40.18439029,172.5484622,200.1014499,224.1032074,0,0,66.35276968,18.44266378,42.39771673,1
Animal,Alpaca,White Alpaca,"White Alpaca 28 i=9, j= 1","White Alpaca 28 i=9, j= 1 Mask 5.JPG",102.1856385,1.493336053,6.310553516,97.60308718,32.31796546,131.0382157,52.21800626,0.053243574,0.124235006,95.92193662,1.900652795,13.36100911,58.29650951,162.210648,187.6076698,206.8245053,43,0.002923778,34.7354124,69.97574864,52.35558052,1
Animal,Alpaca,White Alpaca,"White Alpaca 29 i=9, j= 1","White Alpaca 29 i=9, j= 1 Mask 5.JPG",102.1856385,1.493336053,6.310553516,97.60308718,32.31796546,131.0382157,52.21800626,0.053243574,0.124235006,95.92193662,1.900652795,13.36100911,58.29650951,162.210648,187.6076698,206.8245053,43,0.002923778,34.7354124,69.97574864,52.35558052,0
